MEF_SAG-treated_Example_CQP.tif		1	21.798289	32.497342	4.900000	125	2.670436	108	20.359895	2.187274	0.860659	-1.000000	2.670436	100.000000	2.670436	100.000000	1.388627	52.000000	2.670436	100.000000	400.000000	2650.000000	2129.384615	942.784000	520.063823	99.000000	1937.000000	1071.461538	456.560000	280.770294	400.000000	2650.000000	2129.384615	942.784000	520.063823	1	1	1.246380	1.246380	-0.620115	0.757919	0.000000	1.272755	388.299356	205.029604		5469.751699	781.393100	14657.114637	2093.873520	1.446935	100.000000	1.446935	100.000000	598.990338	668.364808	767.899653	723.162449	729.340806	942.903252	1039.090394								0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000								2220.116981	2330.723949	2381.410168	2176.070177	2239.580220	1768.198892	1541.014250								0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000									Datafile was generated on 2021-03-03 21:15:20 by the imagej plug-in 'CiliaQ', © 2017 - 2021 Jan Niklas Hansen (jan.hansen@uni-bonn.de).	The plug-in 'CiliaQ' is distributed in the hope that it will be useful, but WITHOUT ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.	Plug-in version: V0.1.4
MEF_SAG-treated_Example_CQP.tif		2	25.508225	32.945501	4.970199	151	3.225887	125	20.665914	1.957362	0.916615	-1.000000	3.225887	100.000000	3.225887	100.000000	1.901351	58.940397	3.225887	100.000000	400.000000	2692.000000	2300.133333	978.092715	583.759304	73.000000	1685.000000	1280.000000	520.443709	322.213545	400.000000	2692.000000	2300.133333	978.092715	583.759304	1	1	2.364461	2.364461	-1.584739	-0.206705	0.000000	1.479487	388.299356	205.029604		9856.251871	821.354323	23522.241432	1960.186786	2.480461	100.000000	2.480461	100.000000	698.888889	676.333333	660.626668	714.509721	638.620697	564.908192	683.529175	797.773296	1064.783217	1160.715619	1142.237309	1053.325755			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000			1878.611111	1778.916667	1420.015767	1869.824225	1942.264512	1942.280382	2113.120070	2231.669471	2296.436685	2175.749056	2022.508115	1850.845371			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				Datafile was generated on 2021-03-03 21:15:20 by the imagej plug-in 'CiliaQ', © 2017 - 2021 Jan Niklas Hansen (jan.hansen@uni-bonn.de).	The plug-in 'CiliaQ' is distributed in the hope that it will be useful, but WITHOUT ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.	Plug-in version: V0.1.4
MEF_SAG-treated_Example_CQP.tif		3	29.843970	3.121776	4.953846	195	4.165881	152	25.825463	2.062653	0.998174	-1.000000	4.165881	100.000000	4.165881	100.000000	1.089538	26.153846	4.165881	100.000000	400.000000	2528.000000	1992.600000	965.753846	513.189361	83.000000	1106.000000	637.250000	311.656410	159.492946	400.000000	2528.000000	1992.600000	965.753846	513.189361	1	1	2.598210	2.598210	-1.515837	-1.515837	0.000000	1.212011	388.299356	205.029604		5398.923791	385.637414	24981.303466	1784.378819	1.446935	50.000000	2.893871	100.000000	469.685220	509.803357	513.731001	438.665013	316.320281	287.465792	199.026187	351.108570	393.053654	285.450540	294.512520	356.424737	476.363363	507.313556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1980.585931	2295.244682	2157.064401	2098.987987	2077.628189	1803.861265	1624.650862	1407.756625	1396.777421	1514.751186	1587.630470	1582.653329	1635.889254	1817.821865	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		Datafile was generated on 2021-03-03 21:15:20 by the imagej plug-in 'CiliaQ', © 2017 - 2021 Jan Niklas Hansen (jan.hansen@uni-bonn.de).	The plug-in 'CiliaQ' is distributed in the hope that it will be useful, but WITHOUT ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.	Plug-in version: V0.1.4
MEF_SAG-treated_Example_CQP.tif		4	49.508732	5.230786	5.275463	216	4.614514	159	25.569101	1.907571	1.032791	-1.000000	4.614514	100.000000	4.614514	100.000000	1.367263	29.629630	4.614514	100.000000	400.000000	3135.000000	2667.545455	1038.601852	711.915071	94.000000	1380.000000	771.090909	339.782407	196.991498	400.000000	3135.000000	2667.545455	1038.601852	711.915071	1	1	1.495268	1.495268	-0.413410	1.171329	-0.166667	1.193089	388.299356	205.029604		4329.107135	541.138392	18004.046494	2250.505812	1.033525	62.500000	1.653640	100.000000	286.878344	360.885202	374.581839	462.279387	534.479519	707.178238	912.837279	689.987328							0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000							1857.659499	2361.872252	2067.156614	2080.772238	2278.559740	2442.712242	2523.736480	2391.577429							0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000								Datafile was generated on 2021-03-03 21:15:20 by the imagej plug-in 'CiliaQ', © 2017 - 2021 Jan Niklas Hansen (jan.hansen@uni-bonn.de).	The plug-in 'CiliaQ' is distributed in the hope that it will be useful, but WITHOUT ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.	Plug-in version: V0.1.4
MEF_SAG-treated_Example_CQP.tif		5	19.595175	37.895540	5.137640	178	3.802701	142	22.711027	1.927634	0.968281	-1.000000	3.802701	100.000000	3.802701	100.000000	2.584982	67.977528	3.802701	100.000000	406.000000	3106.000000	2225.777778	944.404494	553.306440	114.000000	1693.000000	1339.055556	572.679775	334.193648	406.000000	3106.000000	2225.777778	944.404494	553.306440	1	1	1.245127	1.245127	-1.102427	-0.206705	0.000000	1.110097	388.299356	205.029604		5182.912535	740.416076	9357.022336	1336.717477	1.446935	100.000000	1.446935	100.000000	569.589778	666.361920	673.559082	915.451329	970.821220	739.863308	647.265899								0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000								1373.725894	1659.282447	1472.810010	1370.367301	1330.561682	1142.504817	1007.770185								0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000									Datafile was generated on 2021-03-03 21:15:20 by the imagej plug-in 'CiliaQ', © 2017 - 2021 Jan Niklas Hansen (jan.hansen@uni-bonn.de).	The plug-in 'CiliaQ' is distributed in the hope that it will be useful, but WITHOUT ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.	Plug-in version: V0.1.4
MEF_SAG-treated_Example_CQP.tif		6	41.564214	48.122490	5.335681	213	4.550423	161	25.618758	1.929180	1.027987	-1.000000	4.550423	100.000000	4.550423	100.000000	2.606346	57.276995	4.550423	100.000000	400.000000	3597.000000	2926.000000	1135.661972	795.603632	90.000000	1643.000000	1211.904762	510.948357	304.390068	400.000000	3597.000000	2926.000000	1135.661972	795.603632	1	1	1.105502	1.105502	-0.895722	-0.275607	-0.166667	1.161401	388.299356	205.029604		3232.654755	538.775793	11786.405290	1964.400882	0.826820	66.666667	1.240230	100.000000	480.000000	383.916667	348.047615	494.528542	727.598000	798.563932									0.000000	0.000000	0.000000	0.000000	0.000000	0.000000									1848.703704	1450.361111	1508.928584	1875.974899	2294.077594	2808.359398									0.000000	0.000000	0.000000	0.000000	0.000000	0.000000										Datafile was generated on 2021-03-03 21:15:20 by the imagej plug-in 'CiliaQ', © 2017 - 2021 Jan Niklas Hansen (jan.hansen@uni-bonn.de).	The plug-in 'CiliaQ' is distributed in the hope that it will be useful, but WITHOUT ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.	Plug-in version: V0.1.4
MEF_SAG-treated_Example_CQP.tif		7	45.349360	25.150425	5.904943	263	5.618598	181	27.956030	1.829108	1.102842	-1.000000	5.618598	100.000000	5.618598	100.000000	3.289978	58.555133	5.618598	100.000000	402.000000	3985.000000	3280.884615	1234.262357	899.717434	98.000000	1908.000000	1278.730769	536.498099	330.827402	402.000000	3985.000000	3280.884615	1234.262357	899.717434	1	1	1.702162	1.702162	0.826820	0.344508	-0.166667	1.868258	388.299356	205.029604		6142.962529	682.551392	19671.414840	2185.712760	1.860346	100.000000	1.860346	100.000000	635.350992	682.370037	648.554178	643.779609	586.101686	578.328814	724.315130	905.443061	738.719023						0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000						2404.045336	2417.386487	2123.539780	2115.205942	2028.494842	1972.998102	2008.096973	2236.908546	2364.738833						0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000							Datafile was generated on 2021-03-03 21:15:20 by the imagej plug-in 'CiliaQ', © 2017 - 2021 Jan Niklas Hansen (jan.hansen@uni-bonn.de).	The plug-in 'CiliaQ' is distributed in the hope that it will be useful, but WITHOUT ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.	Plug-in version: V0.1.4
MEF_SAG-treated_Example_CQP.tif		8	49.434309	1.017625	5.076923	13	0.277725	12	3.492049	1.696364	0.404740	-1.000000	0.277725	100.000000	0.277725	100.000000	0.021363	7.692308	0.277725	100.000000	401.000000	986.000000	986.000000	554.076923	171.116657	119.000000	491.000000	491.000000	247.230769	106.415188	401.000000	986.000000	986.000000	554.076923	171.116657	1	1	0.097442	0.097442	-0.068902	0.068902	0.000000	1.000000	388.299356	205.029604		397.430445	397.430445	878.981109	878.981109	0.206705	100.000000	0.206705	100.000000	397.430445														0.000000														878.981109														0.000000															Datafile was generated on 2021-03-03 21:15:20 by the imagej plug-in 'CiliaQ', © 2017 - 2021 Jan Niklas Hansen (jan.hansen@uni-bonn.de).	The plug-in 'CiliaQ' is distributed in the hope that it will be useful, but WITHOUT ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.	Plug-in version: V0.1.4
MEF_SAG-treated_Example_CQP.tif		9	16.624030	29.140919	7.111413	184	3.930882	134	23.694896	1.967179	0.979040	-1.000000	3.930882	100.000000	3.930882	100.000000	2.414074	61.413043	3.930882	100.000000	400.000000	4095.000000	3628.166667	1203.750000	982.559434	117.000000	2648.000000	1674.555556	593.222826	451.742660	400.000000	4095.000000	3628.166667	1203.750000	982.559434	1	1	0.470850	0.470850	-0.137803	0.206705	0.000000	1.895315	388.299356	205.029604		4709.570474	1569.856825	10677.282753	3559.094251	0.620115	100.000000	0.620115	100.000000	1546.407705	1630.087838	1533.074931												0.000000	0.000000	0.000000												3616.737189	3681.444350	3379.101213												0.000000	0.000000	0.000000													Datafile was generated on 2021-03-03 21:15:20 by the imagej plug-in 'CiliaQ', © 2017 - 2021 Jan Niklas Hansen (jan.hansen@uni-bonn.de).	The plug-in 'CiliaQ' is distributed in the hope that it will be useful, but WITHOUT ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.	Plug-in version: V0.1.4
MEF_SAG-treated_Example_CQP.tif		10	17.950325	47.183300	6.729167	144	3.076343	110	19.034211	1.860777	0.902226	-1.000000	3.076343	100.000000	3.076343	100.000000	2.456801	79.861111	3.076343	100.000000	400.000000	3774.000000	2888.214286	1061.388889	755.159077	92.000000	3416.000000	2564.357143	863.618056	689.080872	400.000000	3774.000000	2888.214286	1061.388889	755.159077	1	1	0.819895	0.819895	-0.551213	0.551213	0.000000	1.051777	388.299356	205.029604		8474.431285	1694.886257	13944.846045	2788.969209	1.033525	100.000000	1.033525	100.000000	2370.566187	1950.634125	1450.106730	1420.998535	1282.125707										0.000000	0.000000	0.000000	0.000000	0.000000										3155.011021	2940.010877	2758.130085	2655.716343	2435.977719										0.000000	0.000000	0.000000	0.000000	0.000000											Datafile was generated on 2021-03-03 21:15:20 by the imagej plug-in 'CiliaQ', © 2017 - 2021 Jan Niklas Hansen (jan.hansen@uni-bonn.de).	The plug-in 'CiliaQ' is distributed in the hope that it will be useful, but WITHOUT ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.	Plug-in version: V0.1.4
